record_id,doi,title,normalized_title,source_cohort,publication_form_initial,eligibility_ledger,eligibility_decision,version_candidate_id,provisional_canonical_report,study_id,report_to_study_status,synthesis_inclusion_status
doi:10.1038/s41467-024-52909-y,10.1038/s41467-024-52909-y,Systems biology approaches identify metabolic signatures of dietary lifespan and healthspan across species.,systems biology approaches identify metabolic signatures of dietary lifespan and healthspan across species,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,version_candidate_003,true,,confirmed_version_group,pending_causal_evidence_extraction
doi:10.1038/s41467-024-54130-3,10.1038/s41467-024-54130-3,The de novo design and synthesis of yeast chromosome XIII facilitates investigations on aging.,the de novo design and synthesis of yeast chromosome xiii facilitates investigations on aging,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1038/s41467-025-56191-4,10.1038/s41467-025-56191-4,Cross-trait multivariate GWAS confirms health implications of pubertal timing.,cross trait multivariate gwas confirms health implications of pubertal timing,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1038/s41467-025-59441-7,10.1038/s41467-025-59441-7,Synaptic vesicle-omics in mice captures signatures of aging and synucleinopathy,synaptic vesicle omics in mice captures signatures of aging and synucleinopathy,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1038/s41467-025-59682-6,10.1038/s41467-025-59682-6,Chromogranin A deficiency attenuates tauopathy by altering epinephrine–alpha-adrenergic receptor signaling in PS19 mice,chromogranin a deficiency attenuates tauopathy by altering epinephrinealpha adrenergic receptor signaling in ps19 mice,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1038/s41467-025-67223-4,10.1038/s41467-025-67223-4,Revealing the genetic architectures underlying organ-specific aging based on proteomic data,revealing the genetic architectures underlying organ specific aging based on proteomic data,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1038/s41467-026-71508-7,10.1038/s41467-026-71508-7,Aging-associated decline of phosphatidylcholine synthesis is a malleable trigger of natural mitochondrial aging.,aging associated decline of phosphatidylcholine synthesis is a malleable trigger of natural mitochondrial aging,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1038/s41467-026-73222-w,10.1038/s41467-026-73222-w,Epigenetic landscapes in human pancreatic islets reveal distinct drivers for adaptation to age and type 2 diabetes,epigenetic landscapes in human pancreatic islets reveal distinct drivers for adaptation to age and type 2 diabetes,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1038/s41514-025-00205-4,10.1038/s41514-025-00205-4,Genetic determinants of proteomic aging,genetic determinants of proteomic aging,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1038/s41514-025-00318-w,10.1038/s41514-025-00318-w,Reversal of proteomic aging with exercise-results from the UK biobank and a 12-week intervention study.,reversal of proteomic aging with exercise results from the uk biobank and a 12 week intervention study,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1038/s41514-026-00361-1,10.1038/s41514-026-00361-1,Stroke in persistent chronic kidney disease condition alters innate-immunity to escalate mitochondrial dysfunction and aging,stroke in persistent chronic kidney disease condition alters innate immunity to escalate mitochondrial dysfunction and aging,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1038/s41556-023-01325-3,10.1038/s41556-023-01325-3,FOXO1-mediated lipid metabolism maintains mammalian embryos in dormancy,foxo1 mediated lipid metabolism maintains mammalian embryos in dormancy,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1038/s41556-025-01804-9,10.1038/s41556-025-01804-9,Polyamines sustain epithelial regeneration in aged intestines by modulating protein homeostasis,polyamines sustain epithelial regeneration in aged intestines by modulating protein homeostasis,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,version_candidate_004,true,,confirmed_version_group,pending_causal_evidence_extraction
doi:10.1038/s41591-019-0504-5,10.1038/s41591-019-0504-5,Healthspan and lifespan extension by fecal microbiota transplantation into progeroid mice.,healthspan and lifespan extension by fecal microbiota transplantation into progeroid mice,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1038/s41593-025-01889-3,10.1038/s41593-025-01889-3,Neuronal polyunsaturated fatty acids are protective in ALS/FTD,neuronal polyunsaturated fatty acids are protective in als ftd,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,version_candidate_005,true,,confirmed_version_group,pending_causal_evidence_extraction
doi:10.1038/s41598-018-28606-4,10.1038/s41598-018-28606-4,Ectopic expression of a Brassica rapa AINTEGUMENTA gene (BrANT-1) increases organ size and stomatal density in Arabidopsis.,ectopic expression of a brassica rapa aintegumenta gene brant 1 increases organ size and stomatal density in arabidopsis,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1038/s41598-022-07397-9,10.1038/s41598-022-07397-9,Reduced ech-6 expression attenuates fat-induced lifespan shortening in C. elegans.,reduced ech 6 expression attenuates fat induced lifespan shortening in c elegans,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,version_candidate_006,true,,confirmed_version_group,pending_causal_evidence_extraction
doi:10.1038/s41598-023-42231-w,10.1038/s41598-023-42231-w,Yoga maintains Th17/Treg cell homeostasis and reduces the rate of T cell aging in rheumatoid arthritis: a randomized controlled trial.,yoga maintains th17 treg cell homeostasis and reduces the rate of t cell aging in rheumatoid arthritis a randomized controlled trial,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1038/s41598-024-72281-7,10.1038/s41598-024-72281-7,Proteomic Mendelian randomization to identify protein biomarkers of telomere length.,proteomic mendelian randomization to identify protein biomarkers of telomere length,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1038/s41598-025-11459-z,10.1038/s41598-025-11459-z,Poneratoxin as a key tool for investigating the relationship between sodium channel hypersensitivity and impaired nerve cell function,poneratoxin as a key tool for investigating the relationship between sodium channel hypersensitivity and impaired nerve cell function,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1038/s41598-025-96038-y,10.1038/s41598-025-96038-y,Cathepsin D inhibits AGEs-induced phenotypic transformation in vascular smooth muscle cells.,cathepsin d inhibits ages induced phenotypic transformation in vascular smooth muscle cells,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1038/s41598-026-51208-4,10.1038/s41598-026-51208-4,DNA hypermethylation of FGFR2 drives fibrosis in the aging kidney.,dna hypermethylation of fgfr2 drives fibrosis in the aging kidney,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1038/s42003-020-01227-2,10.1038/s42003-020-01227-2,Nrf2 contributes to the weight gain of mice during space travel.,nrf2 contributes to the weight gain of mice during space travel,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1038/s42003-024-06248-9,10.1038/s42003-024-06248-9,Palmitic acid induces lipid droplet accumulation and senescence in nucleus pulposus cells via ER-stress pathway.,palmitic acid induces lipid droplet accumulation and senescence in nucleus pulposus cells via er stress pathway,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1038/s43587-021-00159-8,10.1038/s43587-021-00159-8,Mendelian randomization of genetically independent aging phenotypes identifies LPA and VCAM1 as biological targets for human aging,mendelian randomization of genetically independent aging phenotypes identifies lpa and vcam1 as biological targets for human aging,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,version_candidate_007,true,,confirmed_version_group,pending_causal_evidence_extraction
doi:10.1038/s43587-023-00455-5,10.1038/s43587-023-00455-5,Multivariate genome-wide analysis of aging-related traits identifies novel loci and new drug targets for healthy aging,multivariate genome wide analysis of aging related traits identifies novel loci and new drug targets for healthy aging,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,,true,,single_report_pending_study_linkage,pending_causal_evidence_extraction
doi:10.1038/s43587-023-00538-3,10.1038/s43587-023-00538-3,Longitudinal modeling of human neuronal aging reveals the contribution of the RCAN1-TFEB pathway to Huntington's disease neurodegeneration.,longitudinal modeling of human neuronal aging reveals the contribution of the rcan1 tfeb pathway to huntington s disease neurodegeneration,stable_layer_pair_extension,publisher_platform_report,analysis/full_text_screening/prisma_slice_v1.6.6_article_only/eligibility_ledger_289.csv,assessed,version_candidate_008,true,,confirmed_version_group,pending_causal_evidence_extraction
